"Cell_Line","Compound_ID","Category","Dist","ID"
"DU145","Fosaprepitant dimeglumine salt","tachykinin antagonist",0.903215218788498,"2021018095_9-20; 2021018141_10-19"
"DU145","Aprepitant","tachykinin antagonist",0.606656194766231,"2021018093_15-17; 2021018195_11-16"
"DU145","Netupitant","tachykinin antagonist",0.593350806916085,"2021018089_11-15"
"DU145","XAV-939","tankyrase inhibitor",1.11367860172418,"2021018195_15-14"
"DU145","TRx0237 (LMTX) mesylate","tau aggregation inhibitor, nitric oxide production inhibitor",2.68490789096689,"2021018083_7-13"
"DU145","BIBR 1532","telomerase inhibitor",1.75659192926989,"2021018195_7-16"
"DU145","Costunolide","telomerase inhibitor",1.58072396905347,"2021018093_6-15; 2021018195_4-17"
"DU145","SB431542","TGF beta receptor inhibitor",1.47608040099251,"2021018195_9-13"
"DU145","LY2109761","TGF beta receptor inhibitor",1.41573581578433,"2021018141_5-17"
"DU145","Vactosertib ?(TEW-7197)","TGF beta receptor inhibitor",1.41170040134786,"2021018083_11-5"
"DU145","LY 3200882","TGF beta receptor inhibitor",1.32158033926058,"2021018083_9-8"
"DU145","Pirfenidone","TGF beta receptor inhibitor",0.991016071087608,"2021018095_9-14; 2021018141_2-9"
"DU145","RepSox","TGF beta receptor inhibitor",0.905470960652077,"2021018142_2-12"
"DU145","SB525334","TGF beta receptor inhibitor",0.738222298096722,"2021018195_6-22"
"DU145","LY2157299","TGF beta receptor inhibitor",0.65019826295489,"2021018094_8-6; 2021018140_11-19"
"DU145","Amprolium HCl","thiamine uptake blocker",0.749055134551938,"2021018087_8-9; 2021018143_12-17"
"DU145","Hydrochlorothiazide","thiazide diuretic",1.43929237744422,"2021018139_5-14"
"DU145","Indapamide","thiazide diuretic",0.670604705077044,"2021018094_5-5; 2021018139_1-18"
"DU145","Heparin sodium","thrombin inhibitor",1.40179706277709,"2021018091_3-3"
"DU145","Sodium ferulate","thrombin inhibitor",1.14056036566573,"2021018087_14-17"
"DU145","Eltrombopag Olamine","thrombin inhibitor",1.12931704996077,"2021018094_6-6"
"DU145","Dabigatran Etexilate","thrombin inhibitor",1.03238208717579,"2021018094_1-22; 2021018140_1-9"
"DU145","Ozagrel sodium","thrombin inhibitor",1.00766890728332,"2021018087_3-4"
"DU145","Glycyrrhizin (Glycyrrhizic Acid)","thrombin inhibitor",0.931875232087832,"2021018094_10-14; 2021018140_13-10"
"DU145","Argatroban","thrombin inhibitor",0.60188260136844,"2021018094_13-10; 2021018098_2-17; 2021018139_8-20"
"DU145","Vorapaxar","thrombin receptor antagonist",3.03527992671658,"2021018083_8-7"
"DU145","Avatrombopag","thrombopoietin receptor agonist",1.84844029610172,"2021018085_9-21"
"DU145","Eltrombopag","thrombopoietin receptor agonist",1.73275184531607,"2021018097_16-17; 2021018140_9-19"
"DU145","Torsemide","thromboxane receptor antagonist, electrolyte reabsorption inhibitor",0.436322604490556,"2021018089_11-5; 2021018139_7-12"
"DU145","Ozagrel","thromboxane synthase inhibitor",1.01492084197918,"2021018095_1-19; 2021018143_12-5"
"DU145","Ozagrel HCl","thromboxane synthase inhibitor",0.772707138808751,"2021018094_11-10; 2021018139_6-20"
"DU145","Tipiracil hydrochloride","thymidine phosphorylase inhibitor",0.923525508107865,"2021018096_5-19"
"DU145","Mitomycin C","thymidylate synthase inhibitor",7.57385781093362,"2021018083_10-9"
"DU145","TAS-102","thymidylate synthase inhibitor",3.36478678655771,"2021018083_4-19"
"DU145","Fexinidazole","thymidylate synthase inhibitor",3.03920126965988,"2021018085_10-9"
"DU145","Cytarabine hydrochloride","thymidylate synthase inhibitor",2.45278375120842,"2021018081_11-19"
"DU145","Uridine 5'-monophosphate","thymidylate synthase inhibitor",1.33646734946093,"2021018083_11-18"
"DU145","Adenine sulfate","thymidylate synthase inhibitor",1.16862621175159,"2021018091_9-3"
"DU145","Sofosbuvir (PSI-7977. GS-7977)","thymidylate synthase inhibitor",1.07544067562898,"2021018095_7-8"
"DU145","Carmofur","thymidylate synthase inhibitor",1.00724790297207,"2021018093_2-13; 2021018195_10-13"
"DU145","Fluorouracil (5-Fluoracil. 5-FU)","thymidylate synthase inhibitor",1.00336176858711,"2021018093_13-21; 2021018195_1-22"
"DU145","FT-207 (NSC 148958)","thymidylate synthase inhibitor",0.993995545364878,"2021018093_12-13; 2021018195_6-15"
"DU145","Psoralen","thymidylate synthase inhibitor",0.871137890679844,"2021018097_8-18"
"DU145","Raltitrexed","thymidylate synthase inhibitor",0.798929650667451,"2021018093_5-19; 2021018195_1-18"
"DU145","UTP. Trisodium Salt","thymidylate synthase inhibitor",0.757724001462608,"2021018087_11-4"
"DU145","Doxifluridine","thymidylate synthase inhibitor",0.631405934826706,"2021018094_11-6; 2021018139_8-16"
"DU145","Iopanoic acid","thyroid hormone inhibitor",0.811052450863501,"2021018081_7-7"
"DU145","Triiodothyronine","thyroid hormone stimulant",1.08246708857553,"2021018081_16-17"
"DU145","L-Thyroxine","thyroid hormone stimulant",0.9146599866705,"2021018095_8-15; 2021018140_4-22"
"DU145","Tiratricol","thyroid hormone stimulant",0.60924881840397,"2021018096_8-22; 2021018142_7-10"
"DU145","Liothyronine Sodium","thyroid hormone stimulant",0.47615828680039,"2021018097_7-7; 2021018142_1-18"
"DU145","Propylthiouracil","thyroid peroxidase inhibitor",1.72446070811614,"2021018094_14-17; 2021018139_4-8"
"DU145","Protirelin","thyrotropin releasing hormone receptor agonist",0.757800630860471,"2021018097_4-10"
"DU145","Tie2 kinase inhibitor","TIE tyrosine kinase inhibitor",1.13852412174208,"2021018139_5-15"
"DU145","DCC-2036 (Rebastinib)","TIE tyrosine kinase inhibitor, VEGFR inhibitor, Bcr-Abl kinase inhibitor",2.2707615913234,"2021018095_8-19; 2021018141_15-5"
"DU145","2-Aminoethanethiol","tissue transglutaminase inhibitor",1.46703750326834,"2021018083_12-22"
"DU145","Cysteamine HCl","tissue transglutaminase inhibitor",1.01360733666114,"2021018097_5-5; 2021018142_15-14"
"DU145","Resiquimod","toll-like receptor agonist",1.47846211127569,"2021018083_16-7"
"DU145","Motolimod (VTX-2337)","toll-like receptor agonist",1.3448695434596,"2021018081_12-18"
"DU145","GS-9620","toll-like receptor agonist",0.662044108961486,"2021018089_3-19"
"DU145","Proflavine","topical anesthetic",3.99323458380743,"2021018081_1-8"
"DU145","Pramoxine HCl","topical anesthetic",0.51617466865449,"2021018096_16-6; 2021018142_7-15"
"DU145","Mitoxantrone 2HCl","topoisomerase inhibitor",4.75059381856434,"2021018095_1-17"
"DU145","Doxorubicin (Adriamycin)","topoisomerase inhibitor",4.62174895246043,"2021018093_11-21; 2021018195_15-20"
"DU145","Idarubicin HCl","topoisomerase inhibitor",4.47380034655078,"2021018195_8-3"
"DU145","Amsacrine hydrochloride","topoisomerase inhibitor",4.1181736022533,"2021018081_2-5"
"DU145","Hydroxy Camptothecine","topoisomerase inhibitor",3.9791477001627,"2021018095_3-9; 2021018096_14-15"
"DU145","Beta-Lapachone","topoisomerase inhibitor",3.95264481111286,"2021018081_6-22; 2021018142_12-14"
"DU145","Topotecan","topoisomerase inhibitor",3.90049201359589,"2021018083_5-14; 2021018093_8-5; 2021018195_12-3"
"DU145","Epirubicin HCl","topoisomerase inhibitor",3.88844829966472,"2021018093_14-3; 2021018143_13-8"
"DU145","Teniposide","topoisomerase inhibitor",3.70570617781377,"2021018094_15-13; 2021018139_4-3"
"DU145","Pirarubicin","topoisomerase inhibitor",3.60415573578364,"2021018093_3-6; 2021018195_10-8"
"DU145","Belotecan (CKD-602) hydrochloride","topoisomerase inhibitor",3.51097877517002,"2021018085_2-3"
"DU145","SN-38","topoisomerase inhibitor",3.47117470589551,"2021018142_4-7"
"DU145","Pixantrone Maleate","topoisomerase inhibitor",3.4429311137991,"2021018098_10-13"
"DU145","Mitoxantrone HCl","topoisomerase inhibitor",3.22589812869021,"2021018140_10-21"
"DU145","Amonafide","topoisomerase inhibitor",2.91622516596187,"2021018093_2-21; 2021018195_2-4"
"DU145","Irinotecan HCl Trihydrate","topoisomerase inhibitor",2.81105158505916,"2021018094_14-4; 2021018140_5-17; 2021018195_13-18"
"DU145","Voreloxin (SNS-595) hydrochloride","topoisomerase inhibitor",2.41132803014732,"2021018089_5-19"
"DU145","Camptothecin","topoisomerase inhibitor",1.76063672749564,"2021018089_7-3; 2021018100_9-3; 2021018100_10-3; 2021018100_11-3; 2021018100_12-3; 2021018100_13-3; 2021018101_9-3; 2021018101_10-3; 2021018101_11-3; 2021018101_12-3; 2021018101_13-3; 2021018145_9-3; 2021018145_10-3; 2021018145_11-3; 2021018145_12-3; 2021018145_13-3; 2021018146_9-3; 2021018146_10-3; 2021018146_11-3; 2021018146_12-3; 2021018146_13-3; 2021018195_8-13"
"DU145","Pipemidic acid","topoisomerase inhibitor",1.30591178517673,"2021018087_10-21"
"DU145","Pazufloxacin mesylate","topoisomerase inhibitor",0.970531412903117,"2021018095_16-22"
"DU145","Cinoxacin","topoisomerase inhibitor",0.938295951301305,"2021018097_4-11"
"DU145","Garenoxacin","topoisomerase inhibitor",0.67560021957462,"2021018089_15-17"
"DU145","Flumequine","topoisomerase inhibitor",0.599895105061805,"2021018095_14-16; 2021018141_16-14"
"DU145","Enoxacin","topoisomerase inhibitor",0.59349352707297,"2021018094_9-9; 2021018139_1-22"
"DU145","Etoposide","topoisomerase inhibitor",0.356394789937726,"2021018093_16-3; 2021018100_9-5; 2021018100_10-5; 2021018100_11-5; 2021018100_12-5; 2021018100_13-5; 2021018101_9-5; 2021018101_10-5; 2021018101_11-5; 2021018101_12-5; 2021018101_13-5; 2021018145_9-5; 2021018145_10-5; 2021018145_11-5; 2021018145_12-5; 2021018145_13-5; 2021018146_9-5; 2021018146_10-5; 2021018146_11-5; 2021018146_12-5; 2021018146_13-5; 2021018195_2-3"
"DU145","Dexrazoxane HCl (ICRF-187. ADR-529)","topoisomerase inhibitor, chelating agent",0.73396778175635,"2021018081_2-7; 2021018093_12-3; 2021018143_11-8"
"DU145","Daunorubicin HCl","topoisomerase inhibitor, RNA synthesis inhibitor",4.79631137106092,"2021018095_3-20; 2021018141_4-19"
"DU145","Securinine","TP53 activator, GABA receptor antagonist",1.41760782947615,"2021018083_15-12"
"DU145","Tenovin-1","TP53 activator, SIRT inhibitor",0.771476411874293,"2021018143_13-9"
"DU145","(+.-)-Octopamine HCl","trace amine associated receptor agonist",0.559443794259605,"2021018095_6-18; 2021018141_8-16"
"DU145","Tafamidis","transthyretin amyloid inhibitor",1.10139977416798,"2021018085_11-9"
"DU145","Cetilistat","triacylglycerol lipase inhibitor",0.994938342107244,"2021018089_15-15"
"DU145","Protriptyline hydrochloride","tricyclic antidepressant",1.9831765626218,"2021018083_8-4"
"DU145","Nortriptyline hydrochloride","tricyclic antidepressant",1.36606272147589,"2021018096_5-13"
"DU145","Desipramine Hydrochloride","tricyclic antidepressant",1.11065723233091,"2021018081_5-5"
"DU145","Trimipramine Maleate","tricyclic antidepressant, norepinephrine reputake inhibitor",7.52163623752245,"2021018097_12-17"
"DU145","Maprotiline HCl","tricyclic antidepressant, norepinephrine reputake inhibitor",0.745350523918149,"2021018095_4-3; 2021018140_10-6"
"DU145","GW441756","tropomyosin receptor kinase inhibitor",1.15785407578437,"2021018141_4-5"
"DU145","Larotrectinib (LOXO-101) sulfate","tropomyosin receptor kinase inhibitor",1.05125929613131,"2021018083_15-21"
"DU145","HC-030031","TRPA1 channel blocker",1.20924347419374,"2021018141_2-11"
"DU145","Nonivamide","TRPV agonist",7.14484339465855,"2021018096_10-19"
"DU145","Capsaicin(Vanilloid)","TRPV agonist",1.35650832545309,"2021018094_16-17"
"DU145","Evodiamine","TRPV agonist, ATPase inhibitor",2.45820571064646,"2021018083_8-14; 2021018140_6-5"
"DU145","Disulfiram","TRPV agonist, DNA methyltransferase inhibitor, aldehyde dehydrogenase inhibitor",1.37880035022273,"2021018093_8-18; 2021018139_5-10"
"DU145","Borneol","TRPV antagonist",1.15577017408761,"2021018095_16-20"
"DU145","Camphor","TRPV antagonist",0.873442609075521,"2021018096_8-11; 2021018097_4-21"
"DU145","AMG-517","TRPV antagonist",0.703387702950263,"2021018142_6-21"
"DU145","SB705498","TRPV antagonist",0.684274053672681,"2021018141_11-6"
"DU145","Zucapsaicin","TRPV antagonist",0.66691752352417,"2021018085_7-3"
"DU145","Methyl salicylate","TRPV antagonist",0.5827784637823,"2021018096_6-3"
"DU145","Telotristat Etiprate (LX 1606 Hippurate)","tryptophan hydroxylase inhibitor",2.42812145764297,"2021018094_11-22"
"DU145","Monomethyl auristatin E (MMAE)","tubulin polymerization inhibitor",4.67643049613221,"2021018083_15-11"
"DU145","Vincristine","tubulin polymerization inhibitor",4.58808915337122,"2021018093_2-7; 2021018195_6-5"
"DU145","Vinorelbine Tartrate","tubulin polymerization inhibitor",4.26012206652879,"2021018097_5-17"
"DU145","Paclitaxel","tubulin polymerization inhibitor",4.17204948403744,"2021018093_15-13; 2021018195_11-8"
"DU145","Plinabulin (NPI-2358)","tubulin polymerization inhibitor",4.15859522675803,"2021018093_3-17"
"DU145","Combretastatin A4","tubulin polymerization inhibitor",3.90111374781942,"2021018083_1-15"
"DU145","Docetaxel","tubulin polymerization inhibitor",3.72636630443101,"2021018093_13-13; 2021018100_3-4; 2021018100_4-4; 2021018100_5-4; 2021018100_6-4; 2021018100_7-4; 2021018101_3-4; 2021018101_4-4; 2021018101_5-4; 2021018101_6-4; 2021018101_7-4; 2021018145_3-4; 2021018145_4-4; 2021018145_5-4; 2021018145_6-4; 2021018145_7-4; 2021018146_3-4; 2021018146_4-4; 2021018146_5-4; 2021018146_6-4; 2021018146_7-4; 2021018195_9-8"
"DU145","Mebendazole","tubulin polymerization inhibitor",3.67205190754743,"2021018097_15-16"
"DU145","Docetaxel Trihydrate","tubulin polymerization inhibitor",3.15708721505855,"2021018083_7-15"
"DU145","ABT-751 (E7010)","tubulin polymerization inhibitor",3.00051195165875,"2021018093_13-15; 2021018195_3-12"
"DU145","Nocodazole","tubulin polymerization inhibitor",2.46740548582096,"2021018100_3-6; 2021018100_4-6; 2021018100_5-6; 2021018100_6-6; 2021018100_7-6; 2021018101_3-6; 2021018101_4-6; 2021018101_5-6; 2021018101_6-6; 2021018101_7-6; 2021018141_15-6; 2021018145_3-6; 2021018145_4-6; 2021018145_5-6; 2021018145_6-6; 2021018145_7-6; 2021018146_3-6; 2021018146_4-6; 2021018146_5-6; 2021018146_6-6; 2021018146_7-6"
"DU145","Flubendazole","tubulin polymerization inhibitor",2.0586729549026,"2021018089_3-7; 2021018139_4-9"
"DU145","Oxibendazole","tubulin polymerization inhibitor",1.75844224045237,"2021018089_5-7; 2021018139_4-11"
"DU145","Fenbendazole","tubulin polymerization inhibitor",1.65895664916473,"2021018095_13-13; 2021018140_4-19"
"DU145","Vindoline","tubulin polymerization inhibitor",0.770503099289612,"2021018096_5-4"
"DU145","Dimesna","tubulin polymerization inhibitor",0.596461911746285,"2021018093_1-21; 2021018195_3-20"
"DU145","Griseofulvin","tubulin polymerization inhibitor",0.574136677543821,"2021018096_9-22; 2021018142_15-9"
"DU145","Estramustine phosphate sodium","tubulin polymerization inhibitor",0.545552042167946,"2021018087_11-22"
"DU145","Catharanthine","tubulin polymerization inhibitor",0.516847315752747,"2021018095_4-20; 2021018141_10-18"
"DU145","KX2-391","tubulin polymerization inhibitor, src inhibitor",3.92269418193511,"2021018095_10-21; 2021018141_1-17"
"DU145","Andrographolide","tumor necrosis factor production inhibitor",1.96605694022418,"2021018094_12-8; 2021018140_5-4"
"DU145","Ligustilide","tumor necrosis factor production inhibitor",0.829847737625559,"2021018083_3-18"
"DU145","Thalidomide","tumor necrosis factor production inhibitor",0.680637686032487,"2021018093_7-19; 2021018195_3-18"
"DU145","Roquinimex","tumor necrosis factor production inhibitor, angiogenesis inhibitor",1.12423145859849,"2021018085_14-7"
"DU145","Pomalidomide","tumor necrosis factor production inhibitor, angiogenesis inhibitor",0.541737043528541,"2021018093_11-22; 2021018139_5-13"
"DU145","Caffeic Acid","tumor necrosis factor production inhibitor, nitric oxide production inhibitor, lipoxygenase inhibitor, HIV integrase inhibitor",0.899258983386391,"2021018094_14-10; 2021018140_13-6"
"DU145","VGX-1027","tumor necrosis factor receptor antagonist",1.2603135463988,"2021018143_5-9"
"DU145","Deoxyarbutin","tyrosinase inhibitor",1.15198543388352,"2021018142_15-21"
"DU145","Kojic acid","tyrosinase inhibitor",0.831778215980348,"2021018098_9-8"
"DU145","Azelaic acid","tyrosinase inhibitor",0.797462319673496,"2021018097_13-6"
"DU145","Pexidartinib (PLX3397)","tyrosine kinase inhibitor",1.0429036968035,"2021018083_5-17"
"DU145","JNJ-38877605","tyrosine kinase inhibitor",0.960513224892219,"2021018143_7-6"
"DU145","Tyrphostin AG 879","tyrosine kinase inhibitor",0.92413567678817,"2021018141_15-14"
"DU145","S49076","tyrosine kinase inhibitor",0.893086681808695,"2021018083_4-17"
"DU145","Genistein","tyrosine kinase inhibitor",0.647049511960973,"2021018093_16-17; 2021018195_14-19"
"DU145","AG-18","tyrosine kinase inhibitor, EGFR inhibitor",0.666522923854091,"2021018143_13-11"
"DU145","PYR-41","ubiquitin activating enzyme inhibitor",1.1718664603399,"2021018143_4-21"
"DU145","IU1","ubiquitin C-terminal hydrolase inhibitor",0.866440694354065,"2021018143_12-21"
"DU145","LDN-57444","ubiquitin C-terminal hydrolase inhibitor",0.683753569311152,"2021018143_14-21"
"DU145","P22077","ubiquitin specific protease inhibitor",0.69591736968568,"2021018143_10-21"
"DU145","P5091 (P005091)","ubiquitin specific protease inhibitor",0.527747250254711,"2021018143_8-21"
"DU145","NSC697923","ubiquitin-conjugating enzyme inhibitor",3.21686443718748,"2021018142_8-4"
"DU145","Verinurad (RDEA3170)","urate transporter inhibitor",0.861194507044305,"2021018083_7-6"
"DU145","Acetohydroxamic acid","urease inhibitor",0.952332667893491,"2021018097_7-16"
"DU145","Lesinurad","uric acid diuretic",0.759817359904065,"2021018097_9-22"
"DU145","(+/-)-Sulfinpyrazone","uricosuric blocker",1.37194218661553,"2021018097_1-20"
"DU145","Probenecid","uricosuric blocker",0.527161267404917,"2021018096_13-12; 2021018143_12-15"
"DU145","Avobenzone","UV blocker",0.628365765662052,"2021018094_4-9; 2021018139_12-17"
"DU145","CB-5083","valosin-containing protein inhibitor",6.15025219280559,"2021018083_10-7"
"DU145","Khellin","vasodilator",0.839149532001159,"2021018083_4-20"
"DU145","Hydralazine HCl","vasodilator",0.820863923589669,"2021018091_13-3; 2021018140_4-16"
"DU145","Terlipressin Acetate","vasopressin receptor agonist",1.35733326594029,"2021018087_9-18"
"DU145","Octreotide Acetate","vasopressin receptor agonist",1.07858930641272,"2021018087_13-16"
"DU145","Lypressin Acetate","vasopressin receptor agonist",1.07546215661085,"2021018087_11-16"
"DU145","Atosiban Acetate","vasopressin receptor agonist",1.04608905677115,"2021018087_1-18"
"DU145","GHRP-2","vasopressin receptor agonist",1.00508999008734,"2021018087_11-18"
"DU145","Bivalirudin Trifluoroacetate","vasopressin receptor agonist",0.944526488765375,"2021018087_5-16"
"DU145","Salmon Calcitonin Acetate","vasopressin receptor agonist",0.907355411617325,"2021018087_7-18"
"DU145","Nafarelin Acetate","vasopressin receptor agonist",0.740373018526222,"2021018087_13-18"
"DU145","Mozavaptan","vasopressin receptor antagonist",0.979323626187008,"2021018089_15-11; 2021018141_6-11"
"DU145","Conivaptan HCl","vasopressin receptor antagonist",0.759509828770338,"2021018094_7-18; 2021018140_11-3"
"DU145","Tolvaptan","vasopressin receptor antagonist",0.627728541471926,"2021018095_2-15; 2021018140_12-20"
"DU145","Vitamin E","VEGFR inhibitor",7.48483054835759,"2021018097_12-10"
"DU145","Sitravatinib (MGCD516)","VEGFR inhibitor",5.02782165371468,"2021018083_6-21"
"DU145","Fruquintinib","VEGFR inhibitor",3.12246565496032,"2021018081_16-9"
"DU145","MGCD-265","VEGFR inhibitor",1.37705460002788,"2021018143_7-10"
"DU145","Foretinib (GSK1363089)","VEGFR inhibitor",1.34778760000686,"2021018143_1-6"
"DU145","Tivozanib (AV-951)","VEGFR inhibitor",1.34538285578897,"2021018093_9-21; 2021018195_13-20"
"DU145","Golvatinib (E7050)","VEGFR inhibitor",1.31446539749602,"2021018141_7-22"
"DU145","Cabozantinib malate (XL184)","VEGFR inhibitor",1.30204713834166,"2021018096_13-8"
"DU145","Semaxanib (SU5416)","VEGFR inhibitor",1.08208497788655,"2021018141_1-20"
"DU145","SKLB1002","VEGFR inhibitor",0.974625948902517,"2021018142_10-14"
"DU145","KRN 633","VEGFR inhibitor",0.918437891533127,"2021018139_13-11"
"DU145","SAR131675","VEGFR inhibitor",0.681593229905977,"2021018141_13-18"
"DU145","ZM 323881 HCl","VEGFR inhibitor",0.520468931309821,"2021018141_14-5"
"DU145","Tartaric acid","VEGFR inhibitor, antioxidant, FLT3 inhibitor, Aurora kinase inhibitor",0.845507193811891,"2021018081_6-8"
"DU145","AEE788 (NVP-AEE788)","VEGFR inhibitor, EGFR inhibitor",1.90468566186988,"2021018143_5-12"
"DU145","Nintedanib Ethanesulfonate Salt","VEGFR inhibitor, FGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor",2.49373856574024,"2021018098_9-14"
"DU145","ENMD-2076 L-(+)-Tartaric acid","VEGFR inhibitor, FLT3 inhibitor, Aurora kinase inhibitor",2.32520226586925,"2021018093_7-17; 2021018094_8-21; 2021018144_7-9; 2021018195_1-16"
"DU145","Axitinib","VEGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor",3.08625426003535,"2021018093_3-3; 2021018143_9-4"
"DU145","Anlotinib (AL3818) dihydrochloride","VEGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor",2.72440728483938,"2021018083_5-6"
"DU145","Linifanib (ABT-869)","VEGFR inhibitor, PDGFR tyrosine kinase receptor inhibitor",1.64073123437911,"2021018143_5-4"
"DU145","RAF265 (CHIR-265)","VEGFR inhibitor, RAF inhibitor",1.4516629723215,"2021018140_11-9"
"DU145","Cabozantinib (XL184. BMS-907351)","VEGFR inhibitor, RET tyrosine kinase inhibitor",1.34432176830931,"2021018093_1-13; 2021018195_1-4"
"DU145","Vandetanib (ZD6474)","VEGFR inhibitor, RET tyrosine kinase inhibitor, EGFR inhibitor",1.85090996024906,"2021018089_3-3; 2021018195_13-9"
"DU145","ZM 306416","VEGFR inhibitor, src inhibitor, Abl kinase inhibitor",1.55731656830173,"2021018141_16-5"
"DU145","Reserpine","vesicular monoamine transporter inhibitor",1.0060287503152,"2021018093_8-4; 2021018139_1-17"
"DU145","Valbenazine tosylate","vesicular monoamine transporter inhibitor",1.00567116346421,"2021018083_9-22"
"DU145","Vitamin D2","vitamin analog",2.67553558855438,"2021018096_13-14; 2021018142_9-3"
"DU145","Methylcobalamin","vitamin B",1.11315276010793,"2021018098_2-3"
"DU145","Fursultiamine","vitamin B",0.784139541151204,"2021018085_5-15"
"DU145","Thiamine HCl (Vitamin B1)","vitamin B",0.750664296512714,"2021018087_5-21"
"DU145","Pyridoxine HCl","vitamin B",0.590821305320385,"2021018095_8-8; 2021018096_3-6; 2021018141_12-6"
"DU145","Biotin (Vitamin B7)","vitamin B",0.41249245292981,"2021018095_8-10; 2021018141_8-8"
"DU145","Ergosterol","vitamin D precursor",1.09238887440002,"2021018140_5-10"
"DU145","Doxercalciferol","vitamin D receptor agonist",3.01229435163735,"2021018093_9-14; 2021018195_8-20"
"DU145","Alfacalcidol","vitamin D receptor agonist",2.97080303392508,"2021018093_11-14; 2021018195_10-20"
"DU145","D-Pantothenate Sodium","vitamin D receptor agonist",1.05076187202657,"2021018081_13-15"
"DU145","Calcipotriene","vitamin D receptor agonist",0.938444534945127,"2021018096_15-19"
"DU145","Calcifediol","vitamin D receptor agonist",0.923589363726065,"2021018195_12-20"
"DU145","D panthenol","vitamin D receptor agonist",0.816691539311553,"2021018097_8-12"
"DU145","Calcitriol","vitamin D receptor agonist",0.728332166896221,"2021018093_7-14; 2021018195_6-20"
"DU145","Anisindione","vitamin K antagonist",1.74987532528948,"2021018097_10-3"
"DU145","Phenprocoumon","vitamin K antagonist",0.72702539387151,"2021018083_4-14"
"DU145","Phenindione","vitamin K antagonist",0.661421384716098,"2021018094_12-11; 2021018139_4-21"
"DU145","Coumarin","vitamin K antagonist",0.484116841350139,"2021018096_16-18; 2021018142_13-6"
"DU145","L-methionine","voltage-gated calcium channel ligand",1.24051368010491,"2021018087_13-8"
"DU145","Tolperisone HCl","voltage-gated sodium channel blocker",0.855826797028524,"2021018097_11-3; 2021018142_3-14"
"DU145","Rufinamide","voltage-gated sodium channel blocker",0.643139846613306,"2021018093_16-7; 2021018195_10-7"
"DU145","MM-102","WDR5/MLL interaction inhibitor",1.34863155027614,"2021018142_16-14; 2021018144_15-8"
"DU145","Adavosertib （MK-1775）","WEE1 kinase inhibitor",3.02213230271357,"2021018093_5-20"
"DU145","MK-1775","WEE1 kinase inhibitor",2.51994835008521,"2021018139_1-7"
"DU145","KY02111","Wnt pathway inhibitor",1.18346115355307,"2021018142_16-17"
"DU145","Allopurinol","xanthine oxidase inhibitor",1.7995799702145,"2021018093_4-10; 2021018093_6-10; 2021018143_1-14"
"DU145","Topiroxostat","xanthine oxidase inhibitor",1.49569271880107,"2021018096_1-17"
"DU145","Febuxostat","xanthine oxidase inhibitor",0.645463733486815,"2021018093_15-20; 2021018139_1-11"
"DU145","LCL161","XIAP inhibitor",7.4697812747738,"2021018081_10-14"
"DU145","Birinapant","XIAP inhibitor",1.26962485969114,"2021018081_14-14; 2021018142_16-9"
"DU145","GDC-0152","XIAP inhibitor",0.878706313063593,"2021018142_14-9"
"FB","2-Aminoethyl Diphenylborinate (2-APB)","1,4,5-trisphosphate inhibitor",0.966155741487892,"2021018179_12-9"
"FB","Emodin","11-beta hydroxysteroid dehydrogenase inhibitor",0.890392758754106,"2021018172_2-14; 2021018185_1-10"
"FB","Trimetazidine dihydrochloride","3-ketoacyl CoA thiolase inhibitor",0.718598236307308,"2021018175_3-6; 2021018177_5-8"
"FB","Trilostane","3beta-hydroxy-delta5-steroid dehydrogenase inhibitor",1.42173445099381,"2021018171_3-8; 2021018183_10-10"
"FB","Dutasteride","5 alpha reductase inhibitor",1.69197202567615,"2021018171_3-21; 2021018183_5-20"
"FB","Eptifibatide Acetate","5 alpha reductase inhibitor",1.1111692691978,"2021018180_7-16"
"FB","Finasteride","5 alpha reductase inhibitor",0.847799026168358,"2021018171_11-19; 2021018183_11-18"
"FB","CGS 21680 HCl","5 alpha reductase inhibitor",0.847109773757327,"2021018185_15-7"
"FB","Somatostatin Acetate","5 alpha reductase inhibitor",0.654083134111754,"2021018180_7-22"
"FB","Nilotinib hydrochloride","Abl kinase inhibitor, Bcr-Abl kinase inhibitor",1.84658762064648,"2021018176_5-10"
"FB","Nilotinib (AMN-107)","Abl kinase inhibitor, Bcr-Abl kinase inhibitor",1.17024491746494,"2021018171_3-7; 2021018183_5-7"
"FB","Hesperetin","ACAT inhibitor",1.46164913758952,"2021018185_5-12"
"FB","Avasimibe","ACAT inhibitor",0.858892724580674,"2021018185_7-13"
"FB","Firsocostat (GS-0976)","acetyl-CoA carboxylase inhibitor",1.7341109498944,"2021018179_8-11"
"FB","Choline bitartrate","acetylcholine precursor",1.14742175183979,"2021018180_8-17"
"FB","Choline Chloride","acetylcholine precursor",0.440238556620357,"2021018174_2-20; 2021018187_15-6"
"FB","Cevimeline","acetylcholine receptor agonist",1.55875517535787,"2021018179_1-5"
"FB","Oxiracetam","acetylcholine receptor agonist",1.38686953955912,"2021018175_7-17"
"FB","Piracetam","acetylcholine receptor agonist",1.25402757406138,"2021018173_10-4; 2021018188_16-13"
